   57.740	  -63.614	  -24.793	   58.047	 -103.684	   19.503
   70.068	  -49.739	   -7.970	   56.409	  -80.883	    4.208
   73.202	  -45.550	  -14.230	   54.629	  -77.545	    3.593
   67.609	  -68.832	   -7.145	   57.646	  -74.814	   -1.945
   78.820	  -68.669	   -9.388	   41.138	  -55.904	   -0.982
   72.792	  -60.997	  -39.923	   55.292	  -79.462	  -16.235
   28.204	  -47.380	  -16.470	   61.898	  -84.500	   13.118
   75.741	  -63.304	   -8.413	   50.189	  -80.998	  -19.502
   90.316	  -77.243	    6.745	   62.980	  -81.826	   17.410
   91.854	  -61.668	    1.891	   60.424	  -98.654	    9.096
   76.013	  -64.913	   12.487	   52.088	  -95.693	    9.879
   86.877	  -75.030	   -2.967	   69.244	  -91.740	   -8.327
   80.721	  -76.185	   12.280	   49.288	  -79.424	  -10.393
   83.946	  -46.914	  -17.302	   55.463	  -92.668	   15.946
   73.167	  -81.120	  -10.140	   54.220	  -89.942	   -3.333
   88.723	  -53.989	   10.335	   33.696	  -77.282	   16.747
   66.004	  -75.486	  -16.724	   42.729	  -79.952	   -0.478
   60.039	  -50.712	   24.162	   50.659	  -80.754	   13.795
  147.882	  -72.921	   16.630	   71.049	  -57.745	   -5.708
  153.802	  -56.513	  -13.514	   47.089	  -86.100	   -1.066
  166.883	  -74.547	   -6.061	   53.722	  -73.285	  -16.592
  171.652	  -65.144	  -24.130	   41.300	  -70.543	    7.343
  107.045	  -65.110	   12.362	   55.794	  -79.668	    0.104
   84.125	  -58.402	   -3.926	   49.502	  -46.743	   -3.389
  136.402	  -55.882	    6.760	   57.742	  -74.380	  -10.694
  107.834	  -34.462	  -23.716	   63.161	  -67.579	   -0.803
  175.627	  -45.399	    7.324	   69.155	  -96.314	  -18.010
  133.513	  -65.398	   -0.066	   52.554	  -85.679	    7.729
  157.575	  -64.912	   17.310	   49.990	  -70.726	    1.984
  113.473	  -69.115	  -16.317	   73.847	  -91.949	   14.819
  166.065	  -76.764	   37.310	   53.919	  -81.360	   -1.705
 -168.494	  -74.123	  -14.829	   34.843	  -89.347	    3.451
  160.692	  -62.724	    4.823	   43.002	  -96.391	   -2.967
 -131.553	  -63.786	  -23.946	   48.772	  -91.415	   22.292
  148.756	  -78.233	  -10.095	   37.174	  -54.112	   10.886
 -166.151	  -78.350	  -21.953	   77.379	  -92.085	   -2.306
 -117.723	  -72.876	  -27.004	   31.256	  -65.057	  -21.212
  174.493	  -67.813	   12.829	   62.731	  -88.696	   -2.847
  158.738	  -60.348	  -25.359	   63.448	  -67.563	  -11.414
  136.804	  -48.223	  -41.310	   56.142	  -73.017	    5.660
  150.098	  -68.295	   16.794	   65.920	  -49.684	   -9.708
 -162.978	  -58.360	  -21.839	   60.853	  -95.642	   -8.082
 -179.151	  -48.996	   11.926	   60.903	 -105.488	  -17.311
  153.106	  -49.490	   11.718	   71.887	  -71.706	    7.732
  151.401	  -49.520	   21.438	   58.331	  -83.873	  -16.181
   84.075	  -43.423	    0.732	   61.466	  -46.386	   10.317
   70.607	  -58.577	   13.226	   44.501	  -81.875	   -5.288
 -121.043	  -47.097	   47.831	   59.893	  -56.237	    9.574
 -127.764	  -65.238	   11.996	   79.699	  -67.223	    3.824
  -89.101	  -67.606	   40.657	   54.722	  -15.719	  -10.498
  -72.902	  -69.993	    6.033	   70.600	  -29.368	   -9.602
  -88.669	  -95.744	   -0.993	   55.630	   -0.167	   -7.998
  -98.069	  -59.316	  -12.618	   64.406	  -10.916	  -17.467
 -154.791	  -58.326	    1.966	   49.496	  -49.466	   -4.968
  -72.653	  -73.948	   -4.289	   67.002	  -70.585	    2.069
  -68.082	  -73.638	   -3.345	   43.225	  -77.342	   -0.392
 -122.702	  -58.503	 -166.470	   61.136	  -86.833	  -19.746
  -99.336	  -59.849	  120.391	   47.403	  -42.426	  -14.173
  -94.581	  -74.383	  146.222	   57.008	  -51.930	  -10.962
 -115.208	  -51.895	 -169.104	   63.814	  -25.404	   13.591
  -91.896	  -72.957	  169.574	   70.522	  -65.753	   -9.733
  -88.933	  -66.367	 -179.807	   73.976	  -71.172	   10.471
 -126.633	  -67.026	 -165.091	   57.744	  -77.164	   -7.913
 -154.376	  -45.381	  167.108	   69.006	 -108.051	    3.910
  -78.398	  -60.412	 -170.877	   43.847	  -89.696	   -8.369
 -139.747	  -63.473	 -133.073	   56.644	  -54.959	   -9.959
  -91.665	  -62.656	 -165.777	   53.780	  -90.291	    8.633
 -111.655	  -52.623	 -178.940	   63.332	  -67.903	   -0.826
 -149.869	  -48.561	 -154.618	   52.593	  -90.463	    1.774
 -116.839	  -72.873	 -151.619	   47.311	  -95.595	    5.244
 -109.726	  -73.885	 -172.677	   45.528	 -110.379	   14.956
 -122.183	  -50.865	 -150.657	   49.977	  -92.849	   -8.207
  -96.724	  -61.232	 -156.373	   22.537	 -101.254	   -0.973
 -124.726	  -62.481	 -166.073	   35.903	  -89.628	    8.421
  -83.292	  -67.701	  166.822	   47.707	  -97.463	   -7.069
  -57.974	  -87.650	  171.478	   72.916	 -109.621	   -5.581
 -127.036	  -49.157	  151.649	   56.885	  -68.795	  -16.747
 -105.783	  -42.157	 -169.203	   28.261	  -89.108	   -7.172
 -103.812	  -60.290	  176.290	   27.454	 -100.511	   -5.709
  -88.188	  -50.618	 -170.430	   39.192	  -95.785	   -9.573
 -139.838	  -28.037	 -174.439	   40.732	  -81.217	   13.175
  -76.473	  -74.651	 -169.420	   51.488	  -80.358	   -2.832
 -150.093	  -66.410	  158.876	   44.121	  -36.256	   -2.183
  -82.638	  -39.221	  164.190	   56.544	  -73.399	   -6.627
 -107.323	  -41.072	  158.304	   68.555	  -63.535	  -14.536
 -109.095	  -92.513	 -161.123	   64.287	 -101.597	   -9.988
 -118.520	  -61.960	  156.790	   54.656	  -71.016	    7.464
 -149.457	  -56.324	 -179.262	   49.092	  -59.610	  -12.891
 -146.315	  -78.138	  176.174	   60.902	 -103.571	  -12.420
 -175.343	  -71.452	  179.971	   62.618	  -93.560	    7.914
 -165.650	  -73.726	  179.993	   60.251	  -82.557	   -8.733
  -94.148	  -57.948	 -150.665	   74.681	  -64.028	  -19.883
  -67.507	  -76.657	 -177.461	   60.923	  -52.318	   12.603
  161.147	  -62.155	  130.719	   68.118	  -37.860	    3.014
 -153.392	  -71.242	  160.596	   48.800	  -85.626	  -24.807
 -139.322	  -60.163	  157.767	   40.637	  -93.584	  -16.055
  -79.808	  -72.633	  179.133	   54.573	 -100.660	    0.230
  -93.340	  -70.597	  145.840	   35.978	  -96.872	    4.916
 -101.776	  -86.186	 -173.109	   27.147	  -76.661	    7.866
 -129.195	  -50.271	  137.685	   23.130	  -95.438	  -16.813
 -175.246	  -73.807	  157.530	   60.936	  -51.816	   24.309
 -165.103	  -57.123	  173.597	   62.246	  -41.410	    2.740
 -131.966	  -67.751	 -148.953	   67.951	  -36.769	  -22.177
 -113.001	  -63.323	   24.314	   51.985	  -39.706	   -6.822
  -88.866	  -57.100	   26.333	   53.957	  -50.442	   -2.077
  -80.501	  -64.316	  -29.542	   59.656	  -71.616	  -11.641
 -134.743	  -73.343	    3.122	   58.332	  -66.256	   -8.121
 -114.884	  -63.952	   20.965	   40.509	  -81.976	    1.788
  -92.823	  -53.553	   11.268	   47.074	  -60.245	    3.905
  -64.369	  -48.765	    8.276	   51.801	  -59.458	  -19.054
 -105.266	  -66.056	   15.613	   58.828	  -62.772	   -5.856
 -102.454	  -64.395	    6.853	   62.479	 -102.810	   16.592
  -97.475	  -68.135	  -21.403	   48.808	  -85.764	   11.234
 -106.397	  -65.832	   -6.573	   76.254	  -70.279	   -2.962
  -77.579	  -40.520	   -2.447	   66.306	  -79.600	    6.221
  -93.151	  -61.155	    5.616	   66.350	  -53.950	   25.420
  -91.824	  -80.425	    3.273	   82.442	  -70.031	   -7.878
 -119.254	  -65.126	   15.724	   54.378	  -59.658	   10.143
 -146.616	  -74.031	  -31.700	   65.209	  -55.866	    6.440
 -151.085	  -53.565	    6.687	   56.990	  -57.533	    6.879
  -84.038	  -61.401	    7.456	   44.362	  -61.579	  -24.763
  -79.969	  -54.185	   15.544	   65.581	  -59.031	  -15.444
 -100.345	  -53.376	    8.805	   56.123	  -38.606	  -11.415
  -86.615	  -64.714	  -10.194	   56.703	  -46.479	   -3.856
  -97.265	  -58.358	  -21.010	   63.148	  -65.032	   -1.780
  -89.646	  -49.761	   -8.311	   65.939	  -36.025	  -19.348
  -86.424	  -40.986	   16.742	   59.436	  -45.408	  -16.192
  -96.498	  -58.015	  -17.278	   60.030	  -44.235	   -2.471
  -64.799	  -96.854	   -4.661	   54.870	  -68.679	   -9.853
 -115.328	  -54.660	   26.545	   58.049	  -42.386	   -0.654
 -141.516	  -51.055	   -6.751	   69.400	  -54.359	    2.492
 -102.498	  -65.621	   16.440	   54.472	  -98.605	   -5.804
 -142.959	  -61.931	  -21.195	   61.061	  -48.971	    8.911
 -145.425	  -64.038	   -0.926	   38.193	  -67.021	    1.026
  -97.807	  -80.429	  -33.375	   52.530	  -90.729	    4.067
  -99.474	  -68.171	  -17.250	   70.990	  -82.707	    5.211
 -130.515	  -71.874	  -14.010	   55.795	  -75.943	  -10.108
 -105.439	  -46.802	  -20.292	   52.666	  -86.270	    0.672
  -61.259	  -75.807	   19.580	   53.058	  -95.931	    5.680
  -90.195	  -94.444	    3.382	   36.444	  -97.242	    3.213
 -173.746	  -26.962	   -8.514	   57.582	 -105.848	  -12.146
 -154.429	  -60.640	  -26.919	   31.312	 -108.456	   -5.959
 -131.167	  -64.161	  -61.267	   48.437	 -107.806	   -1.654
 -135.909	  -68.828	  -18.630	   41.640	  -97.526	   -3.522
 -119.780	  -68.593	   32.857	   41.985	 -112.124	  -17.141
 -141.617	  -67.016	   -4.241	   57.528	  -95.460	   19.870
 -116.570	  -70.959	   -0.280	   62.473	 -116.649	  -11.187
 -146.513	  -35.496	   -8.045	   41.934	  -93.691	   -5.961
  -92.327	  -63.117	    2.446	   51.747	 -114.809	    0.893
  -99.709	  -77.840	   35.751	   39.408	 -104.224	    4.778
  -87.509	  -80.426	   -9.056	   37.958	  -83.408	    9.062
  -99.718	  -75.922	   -1.184	   60.422	 -103.276	    8.425
 -120.018	  -73.800	   15.679	   48.076	  -97.241	   -1.861
 -112.831	  -74.775	    2.903	   52.492	  -95.505	  -10.042
 -119.556	  -67.382	   14.049	   58.876	  -93.436	   -3.126
 -124.009	  -48.941	    1.680	   60.295	  -93.175	    5.668
  -87.937	  -66.045	  -23.826	   44.946	  -93.024	   17.933
  -93.627	  -80.244	   -2.445	   49.483	  -89.096	   -1.645
 -127.362	  -60.530	    2.115	   54.479	  -63.772	   -4.528
 -134.706	  -59.910	  -10.443	   51.384	 -104.964	    1.588
  -78.905	  -74.813	    4.825	   49.033	 -114.424	    5.457
  -88.851	  -65.866	  -12.700	   55.584	  -98.928	    3.048
 -151.136	  -60.351	   -8.946	   49.715	  -85.534	    2.030
 -132.563	  -53.012	   30.458	   71.001	 -110.330	   -0.552
 -126.651	  -51.410	   -9.887	   68.026	 -112.877	   21.096
 -135.275	  -52.707	   -2.994	   58.751	  -86.650	    7.846
 -100.178	  -39.105	   23.344	   47.219	 -102.951	   17.319
  -89.102	  -73.307	   12.751	   59.889	 -111.406	  -12.691
  -96.726	  -53.862	    0.151	   54.137	 -117.086	    4.204
  -89.044	  -65.758	  -19.441	   40.432	 -105.900	   -4.400
  -92.333	  -66.323	  -19.224	   35.258	  -91.079	    0.683
 -134.775	  -57.905	   87.857	   49.645	  -83.715	    3.371
 -158.185	  -61.605	    7.682	   69.985	  -39.863	   -5.267
 -143.064	  -77.086	   33.967	   39.802	  -74.206	   -6.569
 -152.764	  -73.677	   20.015	   66.960	  -68.702	   -7.622
 -166.182	  -57.087	   -4.601	   59.867	  -91.313	    1.115
 -150.932	  -49.505	    8.022	   69.201	  -86.391	   -3.750
 -115.743	  -67.945	  -29.677	   51.094	  -61.503	   10.473
 -113.888	  -64.520	  -22.029	   58.250	  -72.428	  -18.508
 -106.365	  -94.242	   28.814	   52.460	  -77.690	    7.664
  -92.013	  -56.198	   15.691	   65.714	  -75.446	   -3.273
  -93.351	  -88.638	   18.156	   43.733	  -76.072	    8.789
  -79.425	  -73.937	   -0.840	   63.296	  -64.563	    2.241
  -86.543	  -52.230	   10.568	   46.915	  -89.043	   -0.944
  -88.403	  -50.020	  -16.856	   60.099	  -70.501	    2.857
  -77.405	  -46.838	  -18.620	   56.175	  -92.701	    5.177
 -161.407	  -66.403	   56.138	   64.855	  -42.733	   10.915
 -129.418	  -72.048	   19.676	   59.115	  -45.666	    3.813
  -88.522	  -31.141	   -7.184	   46.199	 -103.425	  -10.574
 -130.888	  -71.835	    9.299	   60.301	  -55.567	   10.618
 -139.377	  -85.112	   15.313	   54.964	  -66.893	   -8.070
  -78.903	  -73.826	  -14.298	   42.575	  -73.934	   -1.077
  -64.161	  -58.637	   16.880	   43.824	  -68.813	   -6.521
  -94.746	  -97.457	  -30.945	   32.695	  -85.110	   -0.418
 -106.843	  -56.179	  -24.760	   45.528	  -90.492	    2.684
  -91.893	  -46.135	  -16.470	   53.569	  -88.042	   -5.251
  -65.172	  -77.641	   28.538	   51.728	 -100.127	   -6.841
  -94.066	  -86.727	    8.701	   48.799	  -91.366	   11.338
 -116.616	  -57.856	   25.794	   57.978	  -92.018	   -4.922
  -92.309	  -49.672	   -9.593	   39.456	  -77.705	   -9.861
  -83.289	  -46.567	   13.125	   52.412	 -104.509	   -4.242
 -162.501	  -61.243	  -25.592	   42.100	  -85.177	    0.607
  -99.306	  -68.503	  -30.742	   60.136	  -89.470	  -13.907
 -112.524	  -50.091	    7.874	   49.920	 -101.864	   -2.369
  -97.869	  -63.298	   37.102	   55.056	 -116.330	    8.111
 -100.802	  -62.249	   39.688	   42.685	  -83.966	    7.027
 -102.710	  -64.562	    7.890	   64.728	  -96.017	   -2.912
 -110.762	  -79.571	  -23.677	   59.795	  -82.911	   11.236
 -110.981	  -50.746	    2.704	   69.978	 -110.087	    6.008
  -75.988	  -48.048	  -20.780	   64.228	  -87.894	   -4.076
 -107.729	  -68.262	    3.552	   61.584	  -75.506	    3.994
 -172.734	  -51.839	  -26.595	   63.163	  -95.813	    4.777
 -127.991	  -74.333	   -8.413	   57.539	  -95.743	   -9.132
 -159.749	  -46.234	  -63.833	   50.461	  -68.346	   -1.914
 -150.864	  -46.358	  -34.318	   56.420	  -70.019	  -14.650
 -161.993	  -70.817	  -25.201	   68.091	  -93.754	   -5.425
 -136.535	  -78.446	   -6.471	   36.635	  -99.846	   17.857
 -118.893	  -45.155	   13.119	   50.240	  -98.540	  -21.849
 -107.322	  -47.597	   26.843	   55.799	 -100.253	    3.743
 -155.373	 -105.409	  -26.519	   61.814	  -75.896	   10.247
  -84.586	  -54.545	  -21.007	   47.725	  -91.664	  -12.997
  -65.392	  -68.680	   30.541	   44.758	 -120.629	    0.369
  -80.268	  -61.820	   16.679	   60.410	 -105.126	   12.742
  -86.903	  -70.907	   10.275	   59.464	  -87.593	    2.112
 -149.608	  -76.249	  -17.895	   62.610	  -51.610	   -3.247
 -178.721	  -62.183	 -150.743	   58.621	  -64.391	   11.606
 -136.731	  -51.688	 -170.065	   24.047	  -85.532	   -1.616
 -140.010	  -56.583	  163.846	   51.579	  -93.950	    5.349
 -164.549	  -80.088	 -154.136	   48.338	  -97.458	    2.075
  160.185	  -50.152	  150.200	   60.724	  -89.087	   10.835
 -147.508	  -70.040	 -167.834	   52.426	  -98.505	   -2.210
 -165.580	  -86.285	  159.971	   49.948	  -56.536	    8.767
 -161.221	  -57.975	 -179.095	   46.378	  -52.511	    9.172
 -168.071	  -63.969	 -178.920	   59.827	  -59.590	   -1.009
 -153.793	  -71.222	  131.428	   64.214	  -62.286	   18.585
  -79.189	  -62.840	  146.250	   59.424	  -75.614	    4.704
  -84.459	  -82.417	  163.223	   45.071	  -80.105	   13.839
  143.304	  -59.808	  152.022	   67.863	  -43.522	    1.873
 -178.278	  -56.580	 -178.329	   47.028	  -85.645	   13.379
 -162.443	  -48.601	  163.891	   51.014	  -59.886	  -20.243
 -167.546	  -68.857	  144.912	   70.788	  -72.997	    0.422
  158.951	  -63.626	  176.720	   43.911	  -64.976	   -4.561
  113.160	  -48.943	  171.436	   54.599	  -43.104	   18.018
  141.946	  -43.082	  168.343	   53.067	  -91.620	   -8.297
  163.791	  -64.175	  160.989	   59.187	  -89.274	   -5.810
  135.791	  -54.366	  156.492	   54.721	  -84.285	   13.974
 -144.796	  -48.340	  164.297	   37.146	  -91.066	   12.402
  172.607	  -90.501	 -176.460	   42.822	  -74.371	   12.747
  178.253	  -59.294	 -155.928	   45.240	  -98.640	  -18.038
  122.857	  -47.183	 -177.957	   40.352	  -69.882	   -6.907
  159.978	  -60.554	  163.921	   52.200	  -79.739	  -10.031
 -159.924	  -52.161	 -178.962	   51.035	  -86.735	   14.622
  107.045	  -42.707	  179.410	   68.716	  -82.395	   -3.886
  158.804	  -76.782	 -166.762	   52.044	  -76.130	  -16.325
  163.685	  -53.046	 -176.819	   63.700	  -73.161	  -20.319
 -164.311	  -70.306	 -165.923	   48.871	  -87.341	    3.503
  173.803	  -57.434	 -153.618	   72.186	  -89.578	   -2.013
 -160.716	  -40.531	  170.364	   55.856	  -86.642	   -0.667
  164.541	  -72.269	 -169.450	   47.161	  -85.881	  -18.208
 -170.736	  -55.623	  155.427	   79.644	  -94.184	    1.496
  134.944	  -40.689	 -165.066	   77.001	  -85.313	   10.768
  155.394	  -54.136	 -160.042	   56.829	  -76.543	   13.924
  171.086	  -67.282	  162.850	   64.416	  -81.629	   -5.059
  170.944	  -52.950	  165.807	   73.826	  -67.343	    2.778
  150.779	  -71.584	 -160.619	   72.558	  -50.628	   12.021
 -177.623	  -50.199	  167.552	   63.476	  -85.344	    2.687
  169.038	  -59.392	 -159.549	   76.986	  -85.440	    7.460
  155.515	  -87.673	 -142.934	   67.399	  -55.435	  -16.568
  142.349	  -67.721	  164.185	   65.479	  -80.349	   -2.396
 -178.273	  -77.627	  134.313	   58.196	  -81.237	  -11.471
 -178.031	  -66.354	  169.627	   71.020	  -85.627	   -7.265
 -158.921	  -72.652	  123.587	   63.722	  -62.754	  -10.155
  172.880	  -76.005	    4.768	   44.181	  -46.468	    2.918
 -142.441	  -62.036	   10.116	   41.478	  -66.503	   -6.568
 -148.607	  -70.557	    2.742	   67.432	  -82.837	    9.901
  145.908	  -17.904	   10.357	   67.433	  -65.510	   10.421
 -173.083	  -54.278	  -11.011	   76.082	  -52.015	  -24.147
 -161.383	  -57.554	   10.226	   55.865	  -42.829	   -5.088
  175.734	  -56.072	   29.497	   51.226	  -43.693	  -33.280
 -169.834	  -68.877	   31.106	   44.927	  -48.669	  -17.490
  146.576	  -65.185	  -12.133	   59.431	  -13.735	   -6.177
 -151.803	  -70.494	   27.983	   64.797	  -31.344	    2.266
 -150.037	  -62.837	   14.979	   65.832	  -64.479	   26.024
  -96.905	  -66.301	   17.545	   45.840	  -38.348	   -2.422
 -156.198	  -52.175	   31.435	   53.428	  -37.708	  -13.153
  -87.087	  -54.453	   14.263	   51.197	 -102.987	  -12.422
 -137.986	  -72.797	  -24.625	   69.419	  -85.794	  -23.448
 -118.118	  -70.243	  -13.644	   55.234	  -75.524	    5.475
  -95.389	  -80.125	  -17.924	   63.872	  -59.182	   -3.652
  -90.383	  -56.487	    7.736	   58.695	  -85.718	  -20.014
 -118.605	  -68.488	  -22.753	   55.513	  -79.472	  -22.030
 -177.423	  -67.464	  -33.606	   70.667	  -37.099	   -8.872
 -173.203	  -83.059	   37.523	   50.015	  -74.817	   -5.898
 -157.210	  -61.765	   -3.570	   57.814	  -75.314	  -37.203
 -171.449	  -76.575	  -27.260	   56.494	  -77.216	  -22.664
  119.769	  -44.260	  -14.717	   69.370	  -64.498	   10.945
 -179.908	  -59.563	   30.107	   49.339	  -64.031	   15.348
  161.185	  -64.978	    7.821	   55.859	  -70.928	   -9.358
 -177.894	  -58.734	  -33.320	   52.684	  -74.299	   -2.266
 -142.142	  -58.475	  -22.135	   60.350	  -64.808	   20.598
  177.060	  -77.208	   -4.715	   54.819	  -55.811	  -11.777
  162.197	  -56.909	   -5.211	   62.820	  -76.323	    7.828
  115.696	  -42.609	  -32.423	   55.709	  -88.223	   11.107
   98.741	  -36.973	  -11.832	   43.445	  -69.202	    7.090
  122.219	  -44.505	   19.611	   58.584	  -83.543	  -11.412
  175.211	  -65.320	   29.285	   64.529	  -75.310	    6.432
